Date,Index,VaR95_exc,VaR99_exc,Severity95
2000-10-25,SPX,0,0,
2000-10-26,SPX,0,0,
2000-10-27,SPX,0,0,
2000-10-30,SPX,0,0,
2000-10-31,SPX,0,0,
2000-11-01,SPX,0,0,
2000-11-02,SPX,0,0,
2000-11-03,SPX,0,0,
2000-11-06,SPX,0,0,
2000-11-07,SPX,0,0,
2000-11-08,SPX,0,0,
2000-11-09,SPX,0,0,
2000-11-10,SPX,1,0,-0.2622337686381466
2000-11-13,SPX,0,0,
2000-11-14,SPX,0,0,
2000-11-15,SPX,0,0,
2000-11-16,SPX,0,0,
2000-11-17,SPX,0,0,
2000-11-20,SPX,0,0,
2000-11-21,SPX,0,0,
2000-11-22,SPX,0,0,
2000-11-23,SPX,0,0,
2000-11-24,SPX,0,0,
2000-11-27,SPX,0,0,
2000-11-28,SPX,0,0,
2000-11-29,SPX,0,0,
2000-11-30,SPX,0,0,
2000-12-01,SPX,0,0,
2000-12-04,SPX,0,0,
2000-12-05,SPX,0,0,
2000-12-06,SPX,0,0,
2000-12-07,SPX,0,0,
2000-12-08,SPX,0,0,
2000-12-11,SPX,0,0,
2000-12-12,SPX,0,0,
2000-12-13,SPX,0,0,
2000-12-14,SPX,0,0,
2000-12-15,SPX,0,0,
2000-12-18,SPX,0,0,
2000-12-19,SPX,0,0,
2000-12-20,SPX,1,0,-0.644023533822049
2000-12-21,SPX,0,0,
2000-12-22,SPX,0,0,
2000-12-25,SPX,0,0,
2000-12-26,SPX,0,0,
2000-12-27,SPX,0,0,
2000-12-28,SPX,0,0,
2000-12-29,SPX,0,0,
2001-01-01,SPX,0,0,
2001-01-02,SPX,1,0,-0.5221515534068808
2001-01-03,SPX,0,0,
2001-01-04,SPX,0,0,
2001-01-05,SPX,0,0,
2001-01-08,SPX,0,0,
2001-01-09,SPX,0,0,
2001-01-10,SPX,0,0,
2001-01-11,SPX,0,0,
2001-01-12,SPX,0,0,
2001-01-15,SPX,0,0,
2001-01-16,SPX,0,0,
2001-01-17,SPX,0,0,
2001-01-18,SPX,0,0,
2001-01-19,SPX,0,0,
2001-01-22,SPX,0,0,
2001-01-23,SPX,0,0,
2001-01-24,SPX,0,0,
2001-01-25,SPX,0,0,
2001-01-26,SPX,0,0,
2001-01-29,SPX,0,0,
2001-01-30,SPX,0,0,
2001-01-31,SPX,0,0,
2001-02-01,SPX,0,0,
2001-02-02,SPX,0,0,
2001-02-05,SPX,0,0,
2001-02-06,SPX,0,0,
2001-02-07,SPX,0,0,
2001-02-08,SPX,0,0,
2001-02-09,SPX,0,0,
2001-02-12,SPX,0,0,
2001-02-13,SPX,0,0,
2001-02-14,SPX,0,0,
2001-02-15,SPX,0,0,
2001-02-16,SPX,0,0,
2001-02-19,SPX,0,0,
2001-02-20,SPX,0,0,
2001-02-21,SPX,0,0,
2001-02-22,SPX,0,0,
2001-02-23,SPX,0,0,
2001-02-26,SPX,0,0,
2001-02-27,SPX,0,0,
2001-02-28,SPX,0,0,
2001-03-01,SPX,0,0,
2001-03-02,SPX,0,0,
2001-03-05,SPX,0,0,
2001-03-06,SPX,0,0,
2001-03-07,SPX,0,0,
2001-03-08,SPX,0,0,
2001-03-09,SPX,1,0,-0.4605028273768297
2001-03-12,SPX,1,1,-2.146335569630472
2001-03-13,SPX,0,0,
2001-03-14,SPX,0,0,
2001-03-15,SPX,0,0,
2001-03-16,SPX,0,0,
2001-03-19,SPX,0,0,
2001-03-20,SPX,0,0,
2001-03-21,SPX,0,0,
2001-03-22,SPX,0,0,
2001-03-23,SPX,0,0,
2001-03-26,SPX,0,0,
2001-03-27,SPX,0,0,
2001-03-28,SPX,0,0,
2001-03-29,SPX,0,0,
2001-03-30,SPX,0,0,
2001-04-02,SPX,0,0,
2001-04-03,SPX,1,0,-0.775640059836002
2001-04-04,SPX,0,0,
2001-04-05,SPX,0,0,
2001-04-06,SPX,0,0,
2001-04-09,SPX,0,0,
2001-04-10,SPX,0,0,
2001-04-11,SPX,0,0,
2001-04-12,SPX,0,0,
2001-04-13,SPX,0,0,
2001-04-16,SPX,0,0,
2001-04-17,SPX,0,0,
2001-04-18,SPX,0,0,
2001-04-19,SPX,0,0,
2001-04-20,SPX,0,0,
2001-04-23,SPX,0,0,
2001-04-24,SPX,0,0,
2001-04-25,SPX,0,0,
2001-04-26,SPX,0,0,
2001-04-27,SPX,0,0,
2001-04-30,SPX,0,0,
2001-05-01,SPX,0,0,
2001-05-02,SPX,0,0,
2001-05-03,SPX,0,0,
2001-05-04,SPX,0,0,
2001-05-07,SPX,0,0,
2001-05-08,SPX,0,0,
2001-05-09,SPX,0,0,
2001-05-10,SPX,0,0,
2001-05-11,SPX,0,0,
2001-05-14,SPX,0,0,
2001-05-15,SPX,0,0,
2001-05-16,SPX,0,0,
2001-05-17,SPX,0,0,
2001-05-18,SPX,0,0,
2001-05-21,SPX,0,0,
2001-05-22,SPX,0,0,
2001-05-23,SPX,0,0,
2001-05-24,SPX,0,0,
2001-05-25,SPX,0,0,
2001-05-28,SPX,0,0,
2001-05-29,SPX,0,0,
2001-05-30,SPX,0,0,
2001-05-31,SPX,0,0,
2001-06-01,SPX,0,0,
2001-06-04,SPX,0,0,
2001-06-05,SPX,0,0,
2001-06-06,SPX,0,0,
2001-06-07,SPX,0,0,
2001-06-08,SPX,0,0,
2001-06-11,SPX,0,0,
2001-06-12,SPX,0,0,
2001-06-13,SPX,0,0,
2001-06-14,SPX,0,0,
2001-06-15,SPX,0,0,
2001-06-18,SPX,0,0,
2001-06-19,SPX,0,0,
2001-06-20,SPX,0,0,
2001-06-21,SPX,0,0,
2001-06-22,SPX,0,0,
2001-06-25,SPX,0,0,
2001-06-26,SPX,0,0,
2001-06-27,SPX,0,0,
2001-06-28,SPX,0,0,
2001-06-29,SPX,0,0,
2001-07-02,SPX,0,0,
2001-07-03,SPX,0,0,
2001-07-04,SPX,0,0,
2001-07-05,SPX,0,0,
2001-07-06,SPX,1,0,-0.40662680620666136
2001-07-09,SPX,0,0,
2001-07-10,SPX,0,0,
2001-07-11,SPX,0,0,
2001-07-12,SPX,0,0,
2001-07-13,SPX,0,0,
2001-07-16,SPX,0,0,
2001-07-17,SPX,0,0,
2001-07-18,SPX,0,0,
2001-07-19,SPX,0,0,
2001-07-20,SPX,0,0,
2001-07-23,SPX,0,0,
2001-07-24,SPX,0,0,
2001-07-25,SPX,0,0,
2001-07-26,SPX,0,0,
2001-07-27,SPX,0,0,
2001-07-30,SPX,0,0,
2001-07-31,SPX,0,0,
2001-08-01,SPX,0,0,
2001-08-02,SPX,0,0,
2001-08-03,SPX,0,0,
2001-08-06,SPX,0,0,
2001-08-07,SPX,0,0,
2001-08-08,SPX,0,0,
2001-08-09,SPX,0,0,
2001-08-10,SPX,0,0,
2001-08-13,SPX,0,0,
2001-08-14,SPX,0,0,
2001-08-15,SPX,0,0,
2001-08-16,SPX,0,0,
2001-08-17,SPX,0,0,
2001-08-20,SPX,0,0,
2001-08-21,SPX,0,0,
2001-08-22,SPX,0,0,
2001-08-23,SPX,0,0,
2001-08-24,SPX,0,0,
2001-08-27,SPX,0,0,
2001-08-28,SPX,0,0,
2001-08-29,SPX,0,0,
2001-08-30,SPX,0,0,
2001-08-31,SPX,0,0,
2001-09-03,SPX,0,0,
2001-09-04,SPX,0,0,
2001-09-05,SPX,0,0,
2001-09-06,SPX,1,0,-0.25874962400816415
2001-09-07,SPX,0,0,
2001-09-10,SPX,0,0,
2001-09-11,SPX,0,0,
2001-09-12,SPX,0,0,
2001-09-13,SPX,0,0,
2001-09-14,SPX,0,0,
2001-09-17,SPX,1,1,-3.119310014000403
2001-09-18,SPX,0,0,
2001-09-19,SPX,0,0,
2001-09-20,SPX,1,0,-0.6105591369716978
2001-09-21,SPX,0,0,
2001-09-24,SPX,0,0,
2001-09-25,SPX,0,0,
2001-09-26,SPX,0,0,
2001-09-27,SPX,0,0,
2001-09-28,SPX,0,0,
2001-10-01,SPX,0,0,
2001-10-02,SPX,0,0,
2001-10-03,SPX,0,0,
2001-10-04,SPX,0,0,
2001-10-05,SPX,0,0,
2001-10-08,SPX,0,0,
2001-10-09,SPX,0,0,
2001-10-10,SPX,0,0,
2001-10-11,SPX,0,0,
2001-10-12,SPX,0,0,
2001-10-15,SPX,0,0,
2001-10-16,SPX,0,0,
2001-10-17,SPX,0,0,
2001-10-18,SPX,0,0,
2001-10-19,SPX,0,0,
2001-10-22,SPX,0,0,
2001-10-23,SPX,0,0,
2001-10-24,SPX,0,0,
2001-10-25,SPX,0,0,
2001-10-26,SPX,0,0,
2001-10-29,SPX,1,0,-0.23389550571623774
2001-10-30,SPX,0,0,
2001-10-31,SPX,0,0,
2001-11-01,SPX,0,0,
2001-11-02,SPX,0,0,
2001-11-05,SPX,0,0,
2001-11-06,SPX,0,0,
2001-11-07,SPX,0,0,
2001-11-08,SPX,0,0,
2001-11-09,SPX,0,0,
2001-11-12,SPX,0,0,
2001-11-13,SPX,0,0,
2001-11-14,SPX,0,0,
2001-11-15,SPX,0,0,
2001-11-16,SPX,0,0,
2001-11-19,SPX,0,0,
2001-11-20,SPX,0,0,
2001-11-21,SPX,0,0,
2001-11-22,SPX,0,0,
2001-11-23,SPX,0,0,
2001-11-26,SPX,0,0,
2001-11-27,SPX,0,0,
2001-11-28,SPX,0,0,
2001-11-29,SPX,0,0,
2001-11-30,SPX,0,0,
2001-12-03,SPX,0,0,
2001-12-04,SPX,0,0,
2001-12-05,SPX,0,0,
2001-12-06,SPX,0,0,
2001-12-07,SPX,0,0,
2001-12-10,SPX,0,0,
2001-12-11,SPX,0,0,
2001-12-12,SPX,0,0,
2001-12-13,SPX,0,0,
2001-12-14,SPX,0,0,
2001-12-17,SPX,0,0,
2001-12-18,SPX,0,0,
2001-12-19,SPX,0,0,
2001-12-20,SPX,0,0,
2001-12-21,SPX,0,0,
2001-12-24,SPX,0,0,
2001-12-25,SPX,0,0,
2001-12-26,SPX,0,0,
2001-12-27,SPX,0,0,
2001-12-28,SPX,0,0,
2001-12-31,SPX,0,0,
2002-01-01,SPX,0,0,
2002-01-02,SPX,0,0,
2002-01-03,SPX,0,0,
2002-01-04,SPX,0,0,
2002-01-07,SPX,0,0,
2002-01-08,SPX,0,0,
2002-01-09,SPX,0,0,
2002-01-10,SPX,0,0,
2002-01-11,SPX,0,0,
2002-01-14,SPX,0,0,
2002-01-15,SPX,0,0,
2002-01-16,SPX,0,0,
2002-01-17,SPX,0,0,
2002-01-18,SPX,0,0,
2002-01-21,SPX,0,0,
2002-01-22,SPX,0,0,
2002-01-23,SPX,0,0,
2002-01-24,SPX,0,0,
2002-01-25,SPX,0,0,
2002-01-28,SPX,0,0,
2002-01-29,SPX,1,0,-1.1182968942765668
2002-01-30,SPX,0,0,
2002-01-31,SPX,0,0,
2002-02-01,SPX,0,0,
2002-02-04,SPX,1,0,-0.30078743032100297
2002-02-05,SPX,0,0,
2002-02-06,SPX,0,0,
2002-02-07,SPX,0,0,
2002-02-08,SPX,0,0,
2002-02-11,SPX,0,0,
2002-02-12,SPX,0,0,
2002-02-13,SPX,0,0,
2002-02-14,SPX,0,0,
2002-02-15,SPX,0,0,
2002-02-18,SPX,0,0,
2002-02-19,SPX,0,0,
2002-02-20,SPX,0,0,
2002-02-21,SPX,0,0,
2002-02-22,SPX,0,0,
2002-02-25,SPX,0,0,
2002-02-26,SPX,0,0,
2002-02-27,SPX,0,0,
2002-02-28,SPX,0,0,
2002-03-01,SPX,0,0,
2002-03-04,SPX,0,0,
2002-03-05,SPX,0,0,
2002-03-06,SPX,0,0,
2002-03-07,SPX,0,0,
2002-03-08,SPX,0,0,
2002-03-11,SPX,0,0,
2002-03-12,SPX,0,0,
2002-03-13,SPX,0,0,
2002-03-14,SPX,0,0,
2002-03-15,SPX,0,0,
2002-03-18,SPX,0,0,
2002-03-19,SPX,0,0,
2002-03-20,SPX,0,0,
2002-03-21,SPX,0,0,
2002-03-22,SPX,0,0,
2002-03-25,SPX,0,0,
2002-03-26,SPX,0,0,
2002-03-27,SPX,0,0,
2002-03-28,SPX,0,0,
2002-03-29,SPX,0,0,
2002-04-01,SPX,0,0,
2002-04-02,SPX,0,0,
2002-04-03,SPX,0,0,
2002-04-04,SPX,0,0,
2002-04-05,SPX,0,0,
2002-04-08,SPX,0,0,
2002-04-09,SPX,0,0,
2002-04-10,SPX,0,0,
2002-04-11,SPX,1,0,-0.5478125319832279
2002-04-12,SPX,0,0,
2002-04-15,SPX,0,0,
2002-04-16,SPX,0,0,
2002-04-17,SPX,0,0,
2002-04-18,SPX,0,0,
2002-04-19,SPX,0,0,
2002-04-22,SPX,0,0,
2002-04-23,SPX,0,0,
2002-04-24,SPX,0,0,
2002-04-25,SPX,0,0,
2002-04-26,SPX,0,0,
2002-04-29,SPX,0,0,
2002-04-30,SPX,0,0,
2002-05-01,SPX,0,0,
2002-05-02,SPX,0,0,
2002-05-03,SPX,0,0,
2002-05-06,SPX,0,0,
2002-05-07,SPX,0,0,
2002-05-08,SPX,0,0,
2002-05-09,SPX,0,0,
2002-05-10,SPX,0,0,
2002-05-13,SPX,0,0,
2002-05-14,SPX,0,0,
2002-05-15,SPX,0,0,
2002-05-16,SPX,0,0,
2002-05-17,SPX,0,0,
2002-05-20,SPX,0,0,
2002-05-21,SPX,0,0,
2002-05-22,SPX,0,0,
2002-05-23,SPX,0,0,
2002-05-24,SPX,0,0,
2002-05-27,SPX,0,0,
2002-05-28,SPX,0,0,
2002-05-29,SPX,0,0,
2002-05-30,SPX,0,0,
2002-05-31,SPX,0,0,
2002-06-03,SPX,1,0,-0.3871266813657841
2002-06-04,SPX,0,0,
2002-06-05,SPX,0,0,
2002-06-06,SPX,0,0,
2002-06-07,SPX,0,0,
2002-06-10,SPX,0,0,
2002-06-11,SPX,0,0,
2002-06-12,SPX,0,0,
2002-06-13,SPX,0,0,
2002-06-14,SPX,0,0,
2002-06-17,SPX,0,0,
2002-06-18,SPX,0,0,
2002-06-19,SPX,0,0,
2002-06-20,SPX,0,0,
2002-06-21,SPX,0,0,
2002-06-24,SPX,0,0,
2002-06-25,SPX,0,0,
2002-06-26,SPX,0,0,
2002-06-27,SPX,0,0,
2002-06-28,SPX,0,0,
2002-07-01,SPX,0,0,
2002-07-02,SPX,0,0,
2002-07-03,SPX,0,0,
2002-07-04,SPX,0,0,
2002-07-05,SPX,0,0,
2002-07-08,SPX,0,0,
2002-07-09,SPX,0,0,
2002-07-10,SPX,1,0,-0.7238318252477938
2002-07-11,SPX,0,0,
2002-07-12,SPX,0,0,
2002-07-15,SPX,0,0,
2002-07-16,SPX,0,0,
2002-07-17,SPX,0,0,
2002-07-18,SPX,1,0,-0.1271565366028775
2002-07-19,SPX,1,0,-1.1649143643456945
2002-07-22,SPX,1,0,-0.38155258472418296
2002-07-23,SPX,0,0,
2002-07-24,SPX,0,0,
2002-07-25,SPX,0,0,
2002-07-26,SPX,0,0,
2002-07-29,SPX,0,0,
2002-07-30,SPX,0,0,
2002-07-31,SPX,0,0,
2002-08-01,SPX,0,0,
2002-08-02,SPX,0,0,
2002-08-05,SPX,1,0,-0.2219448100575825
2002-08-06,SPX,0,0,
2002-08-07,SPX,0,0,
2002-08-08,SPX,0,0,
2002-08-09,SPX,0,0,
2002-08-12,SPX,0,0,
2002-08-13,SPX,0,0,
2002-08-14,SPX,0,0,
2002-08-15,SPX,0,0,
2002-08-16,SPX,0,0,
2002-08-19,SPX,0,0,
2002-08-20,SPX,0,0,
2002-08-21,SPX,0,0,
2002-08-22,SPX,0,0,
2002-08-23,SPX,0,0,
2002-08-26,SPX,0,0,
2002-08-27,SPX,0,0,
2002-08-28,SPX,0,0,
2002-08-29,SPX,0,0,
2002-08-30,SPX,0,0,
2002-09-02,SPX,0,0,
2002-09-03,SPX,1,1,-1.7281331915068483
2002-09-04,SPX,0,0,
2002-09-05,SPX,0,0,
2002-09-06,SPX,0,0,
2002-09-09,SPX,0,0,
2002-09-10,SPX,0,0,
2002-09-11,SPX,0,0,
2002-09-12,SPX,0,0,
2002-09-13,SPX,0,0,
2002-09-16,SPX,0,0,
2002-09-17,SPX,0,0,
2002-09-18,SPX,0,0,
2002-09-19,SPX,1,0,-0.5749658637545201
2002-09-20,SPX,0,0,
2002-09-23,SPX,0,0,
2002-09-24,SPX,0,0,
2002-09-25,SPX,0,0,
2002-09-26,SPX,0,0,
2002-09-27,SPX,1,0,-0.551070326068928
2002-09-30,SPX,0,0,
2002-10-01,SPX,0,0,
2002-10-02,SPX,0,0,
2002-10-03,SPX,0,0,
2002-10-04,SPX,0,0,
2002-10-07,SPX,0,0,
2002-10-08,SPX,0,0,
2002-10-09,SPX,0,0,
2002-10-10,SPX,0,0,
2002-10-11,SPX,0,0,
2002-10-14,SPX,0,0,
2002-10-15,SPX,0,0,
2002-10-16,SPX,0,0,
2002-10-17,SPX,0,0,
2002-10-18,SPX,0,0,
2002-10-21,SPX,0,0,
2002-10-22,SPX,0,0,
2002-10-23,SPX,0,0,
2002-10-24,SPX,0,0,
2002-10-25,SPX,0,0,
2002-10-28,SPX,0,0,
2002-10-29,SPX,0,0,
2002-10-30,SPX,0,0,
2002-10-31,SPX,0,0,
2002-11-01,SPX,0,0,
2002-11-04,SPX,0,0,
2002-11-05,SPX,0,0,
2002-11-06,SPX,0,0,
2002-11-07,SPX,0,0,
2002-11-08,SPX,0,0,
2002-11-11,SPX,0,0,
2002-11-12,SPX,0,0,
2002-11-13,SPX,0,0,
2002-11-14,SPX,0,0,
2002-11-15,SPX,0,0,
2002-11-18,SPX,0,0,
2002-11-19,SPX,0,0,
2002-11-20,SPX,0,0,
2002-11-21,SPX,0,0,
2002-11-22,SPX,0,0,
2002-11-25,SPX,0,0,
2002-11-26,SPX,0,0,
2002-11-27,SPX,0,0,
2002-11-28,SPX,0,0,
2002-11-29,SPX,0,0,
2002-12-02,SPX,0,0,
2002-12-03,SPX,0,0,
2002-12-04,SPX,0,0,
2002-12-05,SPX,0,0,
2002-12-06,SPX,0,0,
2002-12-09,SPX,0,0,
2002-12-10,SPX,0,0,
2002-12-11,SPX,0,0,
2002-12-12,SPX,0,0,
2002-12-13,SPX,0,0,
2002-12-16,SPX,0,0,
2002-12-17,SPX,0,0,
2002-12-18,SPX,0,0,
2002-12-19,SPX,0,0,
2002-12-20,SPX,0,0,
2002-12-23,SPX,0,0,
2002-12-24,SPX,0,0,
2002-12-25,SPX,0,0,
2002-12-26,SPX,0,0,
2002-12-27,SPX,0,0,
2002-12-30,SPX,0,0,
2002-12-31,SPX,0,0,
2003-01-01,SPX,0,0,
2003-01-02,SPX,0,0,
2003-01-03,SPX,0,0,
2003-01-06,SPX,0,0,
2003-01-07,SPX,0,0,
2003-01-08,SPX,0,0,
2003-01-09,SPX,0,0,
2003-01-10,SPX,0,0,
2003-01-13,SPX,0,0,
2003-01-14,SPX,0,0,
2003-01-15,SPX,0,0,
2003-01-16,SPX,0,0,
2003-01-17,SPX,0,0,
2003-01-20,SPX,0,0,
2003-01-21,SPX,0,0,
2003-01-22,SPX,0,0,
2003-01-23,SPX,0,0,
2003-01-24,SPX,1,0,-0.6944965394431115
2003-01-27,SPX,0,0,
2003-01-28,SPX,0,0,
2003-01-29,SPX,0,0,
2003-01-30,SPX,0,0,
2003-01-31,SPX,0,0,
2003-02-03,SPX,0,0,
2003-02-04,SPX,0,0,
2003-02-05,SPX,0,0,
2003-02-06,SPX,0,0,
2003-02-07,SPX,0,0,
2003-02-10,SPX,0,0,
2003-02-11,SPX,0,0,
2003-02-12,SPX,0,0,
2003-02-13,SPX,0,0,
2003-02-14,SPX,0,0,
2003-02-17,SPX,0,0,
2003-02-18,SPX,0,0,
2003-02-19,SPX,0,0,
2003-02-20,SPX,0,0,
2003-02-21,SPX,0,0,
2003-02-24,SPX,0,0,
2003-02-25,SPX,0,0,
2003-02-26,SPX,0,0,
2003-02-27,SPX,0,0,
2003-02-28,SPX,0,0,
2003-03-03,SPX,0,0,
2003-03-04,SPX,0,0,
2003-03-05,SPX,0,0,
2003-03-06,SPX,0,0,
2003-03-07,SPX,0,0,
2003-03-10,SPX,1,0,-0.300798337982517
2003-03-11,SPX,0,0,
2003-03-12,SPX,0,0,
2003-03-13,SPX,0,0,
2003-03-14,SPX,0,0,
2003-03-17,SPX,0,0,
2003-03-18,SPX,0,0,
2003-03-19,SPX,0,0,
2003-03-20,SPX,0,0,
2003-03-21,SPX,0,0,
2003-03-24,SPX,1,0,-1.038217822247046
2003-03-25,SPX,0,0,
2003-03-26,SPX,0,0,
2003-03-27,SPX,0,0,
2003-03-28,SPX,0,0,
2003-03-31,SPX,0,0,
2003-04-01,SPX,0,0,
2003-04-02,SPX,0,0,
2003-04-03,SPX,0,0,
2003-04-04,SPX,0,0,
2003-04-07,SPX,0,0,
2003-04-08,SPX,0,0,
2003-04-09,SPX,0,0,
2003-04-10,SPX,0,0,
2003-04-11,SPX,0,0,
2003-04-14,SPX,0,0,
2003-04-15,SPX,0,0,
2003-04-16,SPX,0,0,
2003-04-17,SPX,0,0,
2003-04-18,SPX,0,0,
2003-04-21,SPX,0,0,
2003-04-22,SPX,0,0,
2003-04-23,SPX,0,0,
2003-04-24,SPX,0,0,
2003-04-25,SPX,0,0,
2003-04-28,SPX,0,0,
2003-04-29,SPX,0,0,
2003-04-30,SPX,0,0,
2003-05-01,SPX,0,0,
2003-05-02,SPX,0,0,
2003-05-05,SPX,0,0,
2003-05-06,SPX,0,0,
2003-05-07,SPX,0,0,
2003-05-08,SPX,0,0,
2003-05-09,SPX,0,0,
2003-05-12,SPX,0,0,
2003-05-13,SPX,0,0,
2003-05-14,SPX,0,0,
2003-05-15,SPX,0,0,
2003-05-16,SPX,0,0,
2003-05-19,SPX,1,0,-0.4869628315305903
2003-05-20,SPX,0,0,
2003-05-21,SPX,0,0,
2003-05-22,SPX,0,0,
2003-05-23,SPX,0,0,
2003-05-26,SPX,0,0,
2003-05-27,SPX,0,0,
2003-05-28,SPX,0,0,
2003-05-29,SPX,0,0,
2003-05-30,SPX,0,0,
2003-06-02,SPX,0,0,
2003-06-03,SPX,0,0,
2003-06-04,SPX,0,0,
2003-06-05,SPX,0,0,
2003-06-06,SPX,0,0,
2003-06-09,SPX,0,0,
2003-06-10,SPX,0,0,
2003-06-11,SPX,0,0,
2003-06-12,SPX,0,0,
2003-06-13,SPX,0,0,
2003-06-16,SPX,0,0,
2003-06-17,SPX,0,0,
2003-06-18,SPX,0,0,
2003-06-19,SPX,0,0,
2003-06-20,SPX,0,0,
2003-06-23,SPX,0,0,
2003-06-24,SPX,0,0,
2003-06-25,SPX,0,0,
2003-06-26,SPX,0,0,
2003-06-27,SPX,0,0,
2003-06-30,SPX,0,0,
2003-07-01,SPX,0,0,
2003-07-02,SPX,0,0,
2003-07-03,SPX,0,0,
2003-07-04,SPX,0,0,
2003-07-07,SPX,0,0,
2003-07-08,SPX,0,0,
2003-07-09,SPX,0,0,
2003-07-10,SPX,0,0,
2003-07-11,SPX,0,0,
2003-07-14,SPX,0,0,
2003-07-15,SPX,0,0,
2003-07-16,SPX,0,0,
2003-07-17,SPX,0,0,
2003-07-18,SPX,0,0,
2003-07-21,SPX,0,0,
2003-07-22,SPX,0,0,
2003-07-23,SPX,0,0,
2003-07-24,SPX,0,0,
2003-07-25,SPX,0,0,
2003-07-28,SPX,0,0,
2003-07-29,SPX,0,0,
2003-07-30,SPX,0,0,
2003-07-31,SPX,0,0,
2003-08-01,SPX,0,0,
2003-08-04,SPX,0,0,
2003-08-05,SPX,0,0,
2003-08-06,SPX,0,0,
2003-08-07,SPX,0,0,
2003-08-08,SPX,0,0,
2003-08-11,SPX,0,0,
2003-08-12,SPX,0,0,
2003-08-13,SPX,0,0,
2003-08-14,SPX,0,0,
2003-08-15,SPX,0,0,
2003-08-18,SPX,0,0,
2003-08-19,SPX,0,0,
2003-08-20,SPX,0,0,
2003-08-21,SPX,0,0,
2003-08-22,SPX,0,0,
2003-08-25,SPX,0,0,
2003-08-26,SPX,0,0,
2003-08-27,SPX,0,0,
2003-08-28,SPX,0,0,
2003-08-29,SPX,0,0,
2003-09-01,SPX,0,0,
2003-09-02,SPX,0,0,
2003-09-03,SPX,0,0,
2003-09-04,SPX,0,0,
2003-09-05,SPX,0,0,
2003-09-08,SPX,0,0,
2003-09-09,SPX,0,0,
2003-09-10,SPX,0,0,
2003-09-11,SPX,0,0,
2003-09-12,SPX,0,0,
2003-09-15,SPX,0,0,
2003-09-16,SPX,0,0,
2003-09-17,SPX,0,0,
2003-09-18,SPX,0,0,
2003-09-19,SPX,0,0,
2003-09-22,SPX,0,0,
2003-09-23,SPX,0,0,
2003-09-24,SPX,0,0,
2003-09-25,SPX,0,0,
2003-09-26,SPX,0,0,
2003-09-29,SPX,0,0,
2003-09-30,SPX,0,0,
2003-10-01,SPX,0,0,
2003-10-02,SPX,0,0,
2003-10-03,SPX,0,0,
2003-10-06,SPX,0,0,
2003-10-07,SPX,0,0,
2003-10-08,SPX,0,0,
2003-10-09,SPX,0,0,
2003-10-10,SPX,0,0,
2003-10-13,SPX,0,0,
2003-10-14,SPX,0,0,
2003-10-15,SPX,0,0,
2003-10-16,SPX,0,0,
2003-10-17,SPX,0,0,
2003-10-20,SPX,0,0,
2003-10-21,SPX,0,0,
2003-10-22,SPX,0,0,
2003-10-23,SPX,0,0,
2003-10-24,SPX,0,0,
2003-10-27,SPX,0,0,
2003-10-28,SPX,0,0,
2003-10-29,SPX,0,0,
2003-10-30,SPX,0,0,
2003-10-31,SPX,0,0,
2003-11-03,SPX,0,0,
2003-11-04,SPX,0,0,
2003-11-05,SPX,0,0,
2003-11-06,SPX,0,0,
2003-11-07,SPX,0,0,
2003-11-10,SPX,0,0,
2003-11-11,SPX,0,0,
2003-11-12,SPX,0,0,
2003-11-13,SPX,0,0,
2003-11-14,SPX,0,0,
2003-11-17,SPX,0,0,
2003-11-18,SPX,0,0,
2003-11-19,SPX,0,0,
2003-11-20,SPX,0,0,
2003-11-21,SPX,0,0,
2003-11-24,SPX,0,0,
2003-11-25,SPX,0,0,
2003-11-26,SPX,0,0,
2003-11-27,SPX,0,0,
2003-11-28,SPX,0,0,
2003-12-01,SPX,0,0,
2003-12-02,SPX,0,0,
2003-12-03,SPX,0,0,
2003-12-04,SPX,0,0,
2003-12-05,SPX,0,0,
2003-12-08,SPX,0,0,
2003-12-09,SPX,0,0,
2003-12-10,SPX,0,0,
2003-12-11,SPX,0,0,
2003-12-12,SPX,0,0,
2003-12-15,SPX,0,0,
2003-12-16,SPX,0,0,
2003-12-17,SPX,0,0,
2003-12-18,SPX,0,0,
2003-12-19,SPX,0,0,
2003-12-22,SPX,0,0,
2003-12-23,SPX,0,0,
2003-12-24,SPX,0,0,
2003-12-25,SPX,0,0,
2003-12-26,SPX,0,0,
2003-12-29,SPX,0,0,
2003-12-30,SPX,0,0,
2003-12-31,SPX,0,0,
2004-01-01,SPX,0,0,
2004-01-02,SPX,0,0,
2004-01-05,SPX,0,0,
2004-01-06,SPX,0,0,
2004-01-07,SPX,0,0,
2004-01-08,SPX,0,0,
2004-01-09,SPX,0,0,
2004-01-12,SPX,0,0,
2004-01-13,SPX,0,0,
2004-01-14,SPX,0,0,
2004-01-15,SPX,0,0,
2004-01-16,SPX,0,0,
2004-01-19,SPX,0,0,
2004-01-20,SPX,0,0,
2004-01-21,SPX,0,0,
2004-01-22,SPX,0,0,
2004-01-23,SPX,0,0,
2004-01-26,SPX,0,0,
2004-01-27,SPX,0,0,
2004-01-28,SPX,0,0,
2004-01-29,SPX,0,0,
2004-01-30,SPX,0,0,
2004-02-02,SPX,0,0,
2004-02-03,SPX,0,0,
2004-02-04,SPX,0,0,
2004-02-05,SPX,0,0,
2004-02-06,SPX,0,0,
